y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0,-1.252,-6.808,-1.848,-2.52,3.52,-1.387,2.381,-2.359,-2.815,2.723,1.505,-0.868,-0.597,-1.858,-0.189,-4.341,3.965,-6.06,-0.352,3.902
1.0,-4.271,-0.871,-3.54,-0.623,-0.602,-5.895,-1.381,-2.699,-3.334,-2.207,3.042,-1.374,5.001,4.944,2.727,2.482,-4.455,0.002,-4.203,1.063
0.0,0.534,-5.718,-3.012,-3.132,4.888,1.485,0.922,0.41,-1.689,0.462,4.032,1.91,-3.797,-2.734,-0.897,-1.466,6.182,-2.911,0.417,4.779
0.0,1.154,0.25,-1.741,0.379,1.046,0.82,-4.195,0.044,5.457,4.663,-2.607,-0.01,-2.664,6.578,2.274,-1.695,-3.489,6.811,-0.214,-1.754
2.0,-0.137,-4.971,1.113,-3.406,0.578,0.247,2.325,-1.226,-0.383,6.434,0.817,1.602,-3.332,-2.371,-0.878,6.102,1.888,-4.896,4.965,3.035
0.0,-0.763,3.026,3.631,-5.151,3.701,-2.098,0.561,-0.393,0.86,-1.804,-3.872,2.961,1.019,0.581,0.355,-1.701,-4.42,-1.516,-3.085,0.422
0.0,0.125,3.687,1.472,-0.466,-0.709,-5.542,-2.251,-5.547,-0.391,2.623,-4.366,-2.537,0.441,1.718,-2.331,-1.303,-2.773,0.831,2.787,-2.581
1.0,-2.659,0.723,3.541,0.835,2.961,-3.008,-2.868,3.742,6.998,-2.451,-1.286,-4.553,8.015,-2.322,4.528,2.84,1.245,1.147,4.041,3.291
0.0,1.975,-3.749,-1.753,-1.393,5.219,-2.532,0.23,2.272,-5.828,1.621,0.427,-2.182,-1.973,0.393,-2.649,-4.632,0.125,-1.545,0.651,1.939
1.0,0.404,-2.208,3.089,4.653,-3.577,-1.011,-1.978,1.527,-3.114,-2.041,-3.686,1.619,-0.524,-1.315,-2.119,-1.793,0.335,1.567,1.276,-4.424
2.0,0.574,-7.024,4.244,-0.591,-5.871,-2.823,-1.382,-2.614,-3.169,1.377,4.195,-2.495,-2.597,4.973,2.355,0.559,-1.199,-4.813,2.022,4.443
2.0,-2.926,1.208,3.502,4.698,0.388,1.986,-3.433,0.664,-1.144,0.238,-8.26,2.783,1.91,-5.287,-6.313,1.112,3.042,-3.977,-0.882,0.141
0.0,0.515,0.56,-3.892,-3.262,3.017,-4.611,-1.05,0.301,-1.643,0.051,-4.358,3.062,3.824,1.868,3.285,2.744,-0.144,-1.875,-1.386,-7.428
0.0,1.937,-0.719,-0.999,-7.576,3.031,-3.336,-1.445,1.627,0.064,0.809,-6.75,3.381,1.661,-1.629,2.343,-0.337,-0.115,0.685,-5.033,-4.219
1.0,-1.515,6.687,2.312,-1.508,4.898,2.138,-0.55,-0.777,-8.945,2.477,-3.571,-0.654,-3.965,2.589,-0.768,3.667,1.6,-4.693,3.719,-0.452
1.0,-5.168,3.522,-0.833,1.602,-2.259,-5.166,3.529,3.724,5.453,-4.256,-5.195,0.222,1.358,1.865,-5.623,-5.61,-2.776,-0.876,-0.903,1.891
0.0,2.295,0.074,-1.014,-2.425,4.514,1.119,1.52,-0.477,-3.484,5.842,-3.044,0.792,1.84,-1.659,-3.462,-3.346,0.274,-5.788,-1.812,0.74
1.0,-0.976,1.461,3.793,5.746,-2.788,1.528,-0.768,9.719,1.674,1.704,-3.825,-4.689,-3.596,4.684,-0.671,-3.589,7.649,-7.73,-4.48,0.383
0.0,0.281,-1.581,-5.606,-2.505,2.809,3.02,-0.988,-1.183,1.723,-1.652,3.106,-2.549,2.264,-4.189,-4.202,5.978,0.883,1.067,2.899,-0.33
1.0,-1.133,-0.442,0.004,3.104,-0.571,-2.997,-3.289,7.725,8.64,-1.042,-2.944,-4.419,5.053,7.528,-0.647,0.01,1.415,-3.066,4.515,7.149
0.0,-3.598,0.214,-2.104,-1.65,-0.72,-4.282,-2.383,0.707,-2.647,1.321,1.21,-1.549,4.281,1.586,3.361,-1.623,0.919,1.456,0.591,-0.863
0.0,4.156,-2.965,-3.872,-2.692,1.474,-4.756,2.814,2.998,9.153,-2.735,0.454,0.356,1.728,1.013,5.797,3.954,-1.96,-5.568,-2.755,-3.013
0.0,-3.216,0.323,-1.295,-5.056,-3.863,-1.079,-5.437,0.959,1.377,3.348,0.002,2.78,-2.957,-3.892,-3.35,7.698,7.115,-2.45,5.99,4.965
0.0,0.101,0.784,-3.34,-6.093,5.058,1.022,-0.799,1.983,6.001,0.391,-7.14,6.221,-1.691,0.493,2.988,2.369,-2.462,3.003,-5.496,-6.436
0.0,0.125,-2.135,1.831,-3.449,4.378,-1.485,-0.291,0.809,-0.926,-3.234,0.511,-3.336,-0.715,-2.382,-4.502,2.172,-0.532,-2.806,4.355,0.344
0.0,3.589,-2.812,-4.792,-0.262,1.511,-3.64,-4.109,-2.966,-2.365,3.297,1.001,1.259,3.362,2.073,-0.292,0.692,-2.412,0.372,0.818,-1.138
0.0,0.393,4.324,-0.922,-2.053,-7.141,-4.288,-5.084,7.644,3.584,2.34,0.588,-3.035,-4.274,-5.458,-1.492,7.214,4.033,-0.557,2.809,4.988
0.0,3.333,-0.741,-5.665,0.763,-0.218,-2.425,-2.804,2.251,-4.736,1.356,-0.377,0.27,-1.73,0.227,-2.112,-2.091,0.395,0.966,0.411,2.25
1.0,-0.189,0.109,0.847,3.685,4.17,-0.383,-0.571,1.018,-2.354,0.03,-3.662,-0.545,0.919,3.529,-2.607,-1.245,5.545,-1.877,-1.214,2.44
2.0,1.596,-2.317,2.259,-4.232,2.822,-2.214,4.357,0.016,-2.295,2.349,6.137,-2.762,-4.402,0.357,-0.211,4.442,-2.111,2.978,2.994,-1.826
0.0,-1.094,5.907,1.636,-4.844,0.181,-3.918,1.729,-2.737,2.89,-2.034,-1.748,2.098,3.982,3.181,2.489,-5.619,-1.953,-2.449,-2.271,-3.741
1.0,1.58,1.148,1.416,-0.362,-1.656,-1.154,-4.306,4.068,4.441,-5.116,2.377,-0.7,2.196,-0.89,-0.266,-1.208,-2.558,3.377,-1.336,-0.295
1.0,-4.099,3.437,0.321,-1.191,2.967,-0.055,-2.612,0.691,-3.95,0.042,-3.345,-0.763,-2.652,2.544,-2.094,1.941,0.184,-0.83,-0.321,1.301
2.0,-2.566,-0.936,-1.356,7.311,-1.7,0.053,4.056,-3.117,-0.857,2.153,-3.947,-2.653,-3.041,1.02,-0.526,-0.878,-4.153,2.174,5.972,-3.778
1.0,-5.081,0.607,1.126,3.93,-5.781,-3.193,1.308,2.961,5.302,-1.478,-6.361,1.139,0.48,1.596,1.634,-3.02,0.346,0.119,-2.105,-3.837
0.0,-3.501,-1.974,-1.047,4.378,-3.211,-2.933,-7.116,-0.093,-0.269,2.968,0.305,4.759,-4.448,5.487,-3.28,1.301,-4.198,-0.133,4.009,-3.468
0.0,-2.251,6.971,-0.433,-2.408,-3.818,-6.074,0.517,-5.668,0.043,-0.083,-4.749,-1.117,-0.235,5.414,-1.438,-3.096,-5.106,-0.314,4.038,-3.729
2.0,-2.678,-1.608,-0.694,-8.128,-2.577,1.883,-2.424,-4.249,-4.868,0.568,-0.566,6.591,-3.64,1.33,-4.216,-5.903,-3.65,-1.651,-5.372,3.618
0.0,-3.699,1.047,-1.995,-0.693,3.361,-0.162,-3.841,-2.48,-0.674,3.24,-1.876,-1.412,-0.45,-1.243,-0.577,-2.815,-1.833,4.354,-1.212,-4.566
1.0,-0.311,-4.502,2.866,4.424,2.043,-2.083,-1.159,1.081,0.919,2.822,-1.766,-0.921,-0.088,1.836,-0.333,-1.82,1.742,-4.809,2.498,2.861
1.0,-0.307,0.763,2.647,2.844,2.328,-0.356,-3.627,-2.63,4.542,1.718,1.513,-1.673,-0.202,0.134,1.759,4.598,0.338,-0.414,3.459,3.892
0.0,-2.162,2.795,-1.775,-1.058,1.764,-3.54,-0.563,0.46,1.968,-4.164,-0.484,1.688,1.88,3.636,0.724,3.521,-8.134,-3.239,-0.529,1.069
1.0,-6.846,0.156,2.546,1.226,2.55,2.115,-5.22,1.46,4.142,0.83,-3.326,-3.227,3.457,-1.517,-3.283,5.43,-4.368,0.552,4.798,3.005
1.0,-0.964,2.321,-0.208,-1.207,-2.476,-2.826,1.248,3.566,4.791,-3.864,-3.104,-2.67,1.333,2.834,-2.621,-4.652,2.692,0.181,0.835,1.988
0.0,-1.485,1.633,-1.149,-3.919,-4.237,-3.591,-4.206,2.641,4.251,2.865,2.161,-1.577,-4.053,-3.996,-2.273,3.828,6.06,-5.401,3.187,5.441
0.0,0.441,-1.096,-2.466,-1.282,3.2,5.468,2.621,1.325,-4.066,1.7,0.916,-2.88,-3.885,-4.74,-3.126,2.982,4.415,0.847,3.583,-0.162
0.0,4.516,-2.01,-1.768,-0.484,3.061,-1.23,0.067,3.138,-0.075,0.177,4.978,-4.504,-3.283,0.106,0.336,2.897,2.046,1.01,-0.427,0.351
2.0,0.176,-1.961,1.229,-3.319,2.706,-1.057,3.359,0.078,-1.339,3.795,-0.463,1.68,-1.992,-2.275,0.085,6.31,-0.258,-1.677,0.735,3.464
2.0,2.64,-2.147,0.713,0.321,-0.895,-4.849,2.393,-1.354,-3.075,2.592,0.976,-4.129,-5.931,4.318,3.189,5.318,-1.587,-0.849,0.325,-0.941
1.0,-2.285,2.39,-2.004,2.214,-1.317,-4.821,0.263,2.038,2.851,-4.71,0.588,0.938,4.627,3.713,0.284,0.528,-4.295,4.317,0.391,4.531
1.0,-0.858,5.666,-2.231,-0.802,1.628,-1.303,-1.245,-2.325,1.456,3.964,-4.258,-2.976,3.026,1.506,-0.199,3.014,-7.877,1.515,1.672,3.726
1.0,0.709,2.158,3.33,3.788,-2.719,0.769,-1.211,0.459,3.105,2.552,-0.89,-0.341,1.362,-0.063,0.668,3.201,-1.907,1.603,2.712,0.985
0.0,-0.327,4.328,-2.249,-4.839,2.21,-1.079,0.478,1.255,1.964,2.431,-3.451,3.258,7.09,0.566,4.483,-5.088,-0.232,1.589,-2.093,-1.544
2.0,3.024,-3.188,-4.964,-0.093,2.706,-5.613,-1.126,-0.287,-2.554,2.16,4.758,-1.416,-0.941,-0.235,0.609,-1.221,1.076,-0.881,0.956,1.292
0.0,-1.276,4.144,-2.424,-1.661,-0.487,-2.496,-2.147,7.163,-4.763,2.706,2.022,-4.309,-5.189,-2.921,-0.589,0.033,3.966,0.818,2.603,3.445
2.0,0.254,-7.245,2.585,1.435,1.573,-1.816,1.218,-3.411,-3.974,2.181,0.967,0.626,-5.103,-0.505,-0.558,7.136,-5.264,-2.506,-0.008,3.573
1.0,-4.228,-1.077,-2.111,0.812,3.482,0.994,-3.769,2.593,-4.502,3.688,-3.931,-1.041,-4.228,5.862,4.431,2.8,3.093,-2.718,-2.393,0.063
0.0,3.719,3.163,-3.805,-2.356,4.794,-4.384,4.397,-1.497,9.624,2.475,-5.854,2.763,4.254,1.72,4.086,-2.494,0.045,0.962,-1.135,-3.748
0.0,-4.096,2.164,2.355,-2.838,-1.695,-3.167,-1.712,2.7,-0.691,-1.323,0.039,0.764,-0.867,2.635,-0.213,-0.156,-5.665,-1.246,2.373,-1.934
1.0,-2.871,4.668,1.542,2.277,-4.815,1.175,3.377,-1.212,8.13,5.38,-6.638,-1.961,2.151,1.491,0.483,3.465,-3.359,-1.035,4.62,3.627
0.0,1.015,-2.261,-3.817,3.147,-3.313,-1.69,-3.169,-2.529,-3.424,4.302,-1.219,-3.156,3.938,1.058,1.983,1.09,-3.258,1.14,2.94,-4.657
0.0,3.947,-2.509,-5.51,-1.78,4.913,0.158,-2.992,3.885,-3.251,-1.922,2.594,-2.892,-0.467,0.382,-2.827,1.819,1.523,6.462,0.669,-0.485
0.0,-0.93,2.675,2.502,-4.217,1.787,-2.505,2.148,-0.482,2.804,-1.353,-2.006,5.362,0.408,3.131,1.617,-1.603,-1.416,-0.445,-2.321,-0.073
0.0,2.866,-2.637,-4.122,2.218,2.1,0.962,1.116,0.752,-3.604,1.763,4.985,-0.118,-2.953,-4.779,1.651,1.966,1.583,-0.431,2.755,0.471
2.0,4.313,-3.486,5.117,-1.613,-5.405,-4.801,0.42,-3.477,-5.324,-3.089,2.108,-0.642,-1.886,1.178,1.634,1.032,-0.772,-4.531,-0.597,2.364
0.0,2.555,0.642,-4.248,0.362,0.908,0.331,-0.556,2.303,-0.963,1.883,1.466,0.367,-2.914,-7.466,-1.677,3.855,1.197,1.076,2.422,-0.038
1.0,-3.232,0.397,-0.794,1.079,-1.297,0.568,1.321,-0.72,1.522,4.324,-2.577,-2.495,-0.62,1.152,-1.686,3.875,-0.328,-5.214,1.956,2.635
0.0,2.513,-0.889,-4.557,1.56,-1.007,1.12,2.482,-0.636,2.008,1.276,2.025,0.051,-0.77,-9.373,0.48,3.561,1.405,-0.896,3.951,2.028
1.0,-2.023,1.151,2.365,-2.099,2.202,0.634,-0.155,1.08,-4.541,2.4,-3.743,3.489,-5.411,0.397,0.714,5.74,-0.061,-2.826,0.915,-0.429
0.0,-2.609,-2.9,-4.272,-1.968,0.18,-2.33,-4.983,-3.003,-1.982,4.252,4.776,-0.988,-2.783,-0.492,5.475,0.571,3.254,-0.788,2.348,3.48
1.0,-4.912,0.098,-1.7,4.103,0.104,-1.223,0.319,1.229,-1.693,4.324,-2.687,-4.471,-4.63,4.92,0.286,-0.399,1.175,-0.72,-2.916,-0.809
0.0,1.344,-2.658,-6.444,-5.463,1.094,-5.385,-1.245,1.257,0.344,-0.995,-0.788,-2.155,6.018,0.916,6.686,1.238,1.71,0.149,-4.766,-0.967
0.0,-0.338,2.206,0.402,-1.113,2.7,-4.784,-2.158,-1.411,-2.19,5.023,4.653,-8.455,-3.468,0.741,5.513,-2.957,1.274,-4.269,0.784,-0.415
0.0,0.085,-3.085,-5.442,-0.163,1.987,3.0,-0.439,-1.194,-0.436,-0.99,4.217,2.259,0.567,-0.979,-0.478,-2.678,-0.451,-1.16,-0.147,4.402
0.0,1.23,1.475,-1.248,-2.087,0.818,0.142,-2.282,2.121,2.464,-0.657,-3.697,-1.574,-2.214,-7.294,-6.447,0.16,-1.784,-4.732,0.013,2.295
0.0,-0.97,-0.796,-3.383,1.84,4.958,-3.294,-2.18,0.498,-0.418,0.135,2.35,0.55,-0.4,4.77,1.395,0.584,2.031,-2.21,-4.325,-2.964
0.0,8.836,-4.874,1.296,1.664,0.287,-4.18,0.052,4.218,2.433,1.286,1.32,-1.682,0.622,1.311,-3.279,1.579,2.831,0.174,-1.595,1.608
1.0,-0.115,1.306,3.751,1.506,-3.328,0.819,-2.42,-0.788,6.115,2.077,-1.294,-0.628,-0.296,-0.892,-3.738,3.859,-4.516,2.139,2.692,3.279
2.0,-4.948,-1.693,3.803,-2.627,-2.384,3.292,-2.373,-2.739,0.854,-4.804,-1.962,0.948,0.997,2.389,0.929,-4.765,-2.398,-0.595,-8.11,2.739
1.0,-2.677,-0.897,1.807,2.716,2.599,0.358,-5.631,1.025,-0.21,-0.278,-2.168,-3.122,-6.438,0.939,-0.493,0.637,1.791,0.423,0.077,0.567
0.0,-1.402,-0.286,4.15,-1.903,-3.8,-0.748,-3.174,-3.777,-3.131,2.991,-1.966,2.874,-2.293,1.726,-1.836,-1.903,-1.984,2.351,-0.526,1.444
2.0,-3.67,-0.786,-3.202,-2.766,-2.278,3.831,5.46,-1.403,5.626,1.602,-5.585,-4.371,0.606,-2.906,-5.121,-1.856,-1.111,-5.919,-0.413,-4.853
2.0,1.533,0.987,-2.417,-3.447,-0.099,-4.355,5.969,3.713,2.165,3.283,6.915,-3.408,-2.653,1.976,-2.037,-0.707,0.186,-1.963,6.506,1.545
2.0,-1.636,0.197,1.25,-2.14,-3.307,-2.736,-2.692,-1.632,7.482,-2.011,-1.064,-4.919,-6.455,-2.161,2.378,-3.001,0.881,0.703,2.992,-6.507
0.0,-2.635,-1.282,-1.597,-4.534,-1.292,0.779,-3.172,3.86,-2.683,-0.247,1.198,-2.622,-3.763,1.866,-2.476,5.328,7.16,-0.395,2.863,6.6
0.0,-2.658,-3.339,-0.943,-4.823,6.237,1.179,2.182,-1.74,-6.122,6.464,2.098,-0.738,0.082,-3.181,0.036,-1.281,3.387,-3.07,4.519,-1.404
0.0,-2.25,3.75,-0.311,-4.127,-1.105,-1.625,-8.627,6.657,-4.559,4.481,-1.095,-4.088,-1.23,-1.245,-5.523,2.981,2.395,-0.91,5.568,1.993
2.0,-2.309,2.195,-0.451,-2.093,-5.178,1.002,2.123,-3.361,7.328,0.601,0.355,-3.282,-2.902,0.402,-1.824,-1.586,-0.104,-2.189,0.07,-3.865
2.0,-0.685,-0.268,2.53,2.248,1.246,4.731,-5.867,2.25,-1.429,-3.82,-0.831,5.192,-2.271,-4.747,-2.485,-0.51,-2.438,6.767,-4.551,3.639
1.0,-7.362,0.556,-0.384,3.043,2.168,-6.666,-1.388,3.996,0.933,-6.648,-0.901,-1.573,5.493,3.33,0.582,0.212,-2.463,1.368,-1.775,2.21
2.0,-2.35,-1.602,2.867,-4.091,-1.804,-0.872,0.637,0.858,4.51,-3.897,0.607,-0.297,-1.487,-0.325,-0.082,-2.583,-3.981,-4.267,-1.243,-5.609
0.0,2.364,1.21,-2.071,-1.444,2.251,-0.55,-1.598,0.512,-2.784,3.606,0.451,0.919,0.455,-2.06,-3.438,3.167,-1.484,-1.274,2.625,-2.953
2.0,3.731,1.614,-0.607,3.75,-1.415,-3.867,-0.309,-1.264,-6.715,3.539,0.127,-8.184,1.36,2.882,2.744,-4.326,-4.612,2.875,6.152,-3.577
2.0,-0.344,1.467,4.408,-1.031,1.151,3.109,-1.694,2.778,4.75,-3.3,-3.233,2.264,-4.445,-3.777,-3.668,-0.931,-3.087,0.297,-2.528,-3.018
2.0,-0.667,0.132,-0.887,-4.256,-1.279,-2.462,-0.092,-3.893,0.629,4.064,0.367,-0.097,-1.365,2.511,-0.284,-2.411,-2.1,-1.314,3.982,-2.045
0.0,5.125,-2.548,1.281,-0.488,4.812,0.849,5.225,1.069,-1.736,2.325,-0.272,-4.453,0.716,-1.57,-5.382,-0.295,0.075,-2.103,1.49,-4.224
1.0,1.939,0.575,3.932,1.31,3.198,-1.149,-4.29,-2.468,1.357,-0.76,-0.583,-2.866,-0.353,1.433,-2.135,1.423,0.576,-3.353,3.122,4.606
1.0,-4.998,6.805,2.163,-2.158,-0.932,-3.09,-1.315,-6.588,-4.671,4.055,1.893,-1.619,-3.562,2.185,-4.05,4.706,-0.512,-2.868,-0.837,-3.217
2.0,-0.995,-3.168,3.03,-1.681,-1.688,0.078,6.462,-3.386,-3.694,4.168,-0.912,-0.674,-4.238,2.976,0.229,5.698,-0.703,0.633,1.335,0.288
0.0,-4.591,3.085,-4.162,-0.323,5.766,-2.036,-3.657,-3.812,-0.158,-0.174,0.109,2.691,1.18,3.864,-0.25,-3.022,-2.281,0.873,-2.952,1.097
1.0,0.081,2.964,-0.317,0.964,-2.445,-5.572,1.285,4.317,2.277,-3.424,-3.42,-3.038,-0.439,7.068,-3.473,-1.738,0.072,0.204,0.982,3.364
2.0,-3.867,-3.296,0.181,-3.277,-4.59,2.296,1.388,-0.517,4.691,-4.335,3.478,-1.999,1.576,1.473,-0.293,-1.533,-2.837,-1.066,-2.521,-0.928
2.0,-0.804,-3.126,-0.067,-2.312,3.034,2.697,-3.439,-3.875,-3.125,1.114,-0.245,4.06,-0.137,2.76,-2.51,-6.069,-4.356,-0.194,-8.33,3.467
2.0,2.377,-0.713,-0.609,-1.442,-0.72,1.626,-2.689,-3.896,0.256,2.035,1.077,-2.669,0.545,2.435,2.902,-2.999,-5.016,-0.512,2.905,1.574
1.0,3.266,2.406,1.802,-2.949,1.888,-0.848,-6.193,1.252,3.347,-2.287,2.354,-3.036,2.65,0.766,-2.188,-1.007,0.175,3.274,6.011,1.394
0.0,2.129,-1.906,1.709,-3.377,8.175,-1.338,-2.203,2.187,-3.908,2.315,2.3,-5.415,0.961,1.648,-1.719,-3.205,-1.324,-1.77,1.507,-1.569
0.0,4.837,-0.906,3.418,0.827,-0.194,-2.631,-1.82,2.974,-4.216,4.813,-2.346,-4.301,-4.641,0.261,0.736,-0.549,1.772,-2.638,0.156,-0.101
1.0,0.349,-0.559,1.811,2.221,1.873,-3.923,-2.844,-3.479,-3.013,0.311,0.722,-5.655,0.943,0.071,-1.996,3.445,-3.145,-2.235,3.144,4.829
1.0,-2.182,2.918,-0.14,0.898,0.684,-2.425,-4.19,-2.329,-1.792,2.139,0.193,-7.299,-5.154,1.642,-3.239,2.032,-1.352,0.414,0.481,1.978
2.0,1.836,-0.663,-0.272,-5.581,1.356,-5.044,5.709,-3.16,-2.274,5.291,1.407,-0.536,-3.383,-2.854,-3.011,2.334,0.25,-2.89,1.992,0.245
1.0,-0.359,-0.481,3.531,2.984,6.107,2.697,1.61,1.454,0.702,0.64,-2.648,2.345,0.643,0.629,-0.315,0.967,3.425,-1.321,1.145,3.306
1.0,-3.287,1.706,0.703,3.389,-2.845,2.684,-3.336,2.392,2.646,5.107,-5.408,-0.902,-0.528,2.601,-0.143,2.247,-0.713,-1.77,2.538,-0.685
0.0,-1.004,4.21,-2.548,-2.038,2.918,-5.665,1.27,-4.117,3.838,-2.173,-3.911,1.692,2.987,1.953,-1.153,-3.556,-6.38,-2.292,0.249,-3.08
1.0,0.495,4.483,0.056,5.15,-0.624,-5.167,-2.706,-3.073,-2.333,1.208,-2.834,1.993,0.134,7.937,4.649,0.928,3.647,-2.343,2.239,-0.638
1.0,-1.098,-1.67,0.78,4.962,2.506,0.249,0.676,-0.848,0.523,0.147,-2.192,0.493,1.63,1.109,-0.382,-2.399,7.125,1.024,0.958,2.74
2.0,-3.258,-6.114,3.187,-0.001,0.574,2.895,-2.533,0.784,0.028,0.266,-2.202,-0.453,-1.025,-5.823,0.121,0.519,-2.364,1.523,-0.118,-2.887
0.0,-0.736,0.407,-4.96,-4.213,5.119,-3.08,-3.317,-0.464,2.19,-0.915,-2.809,1.693,2.933,2.41,2.891,1.514,-3.668,2.137,-3.222,0.188
1.0,-5.703,-2.414,1.442,3.799,-3.999,-0.119,-1.08,0.733,0.539,0.488,-1.547,0.695,0.914,2.677,-0.967,2.616,2.328,-1.287,3.847,-1.101
2.0,2.075,-4.948,1.543,-2.894,1.297,-0.183,-2.665,-0.441,3.13,4.438,1.927,0.622,-0.07,-0.422,0.046,0.876,0.107,-7.176,-1.314,4.966
1.0,-2.198,1.626,0.039,-2.686,3.542,-1.821,-2.507,1.42,3.666,-1.457,-0.818,-6.073,3.077,0.715,-3.299,5.029,-1.825,2.883,3.131,4.727
2.0,-2.614,-1.532,-1.49,-3.06,0.531,2.333,-0.026,-3.255,-0.885,0.934,-2.042,-0.049,-2.516,-3.522,-3.084,-2.707,-0.335,-2.495,-1.344,-2.008
0.0,-2.369,-0.533,1.96,-1.644,2.802,-2.473,0.703,-2.792,3.806,0.224,1.273,3.511,-1.142,0.441,0.443,-5.299,2.089,-0.57,-3.951,-2.115
1.0,-1.295,0.306,1.331,3.145,-1.624,-2.995,-0.813,-3.81,-0.229,-0.859,-1.017,-1.177,-1.806,0.339,-1.637,-0.359,1.178,-1.301,2.212,0.766
2.0,-3.445,-3.243,3.705,-1.995,-1.159,-0.015,-1.372,2.148,2.43,-3.948,-5.39,0.747,0.41,-3.512,-0.887,-0.968,-2.471,-1.773,-3.557,-6.07
2.0,2.775,-3.622,1.433,0.118,2.929,3.336,-5.712,-2.494,-3.846,0.985,0.298,6.162,-1.158,-0.8,-4.392,-3.607,-3.419,0.884,-3.398,2.24
2.0,-2.605,1.294,2.918,-6.328,-1.313,0.786,-1.362,-1.253,1.645,0.613,3.175,2.462,-2.577,-1.879,-5.352,-1.838,-5.661,0.554,-3.841,-4.018
0.0,1.058,-6.027,-2.771,-3.881,4.271,-1.959,-2.837,3.724,-5.915,2.906,0.512,2.24,0.283,-0.686,-1.437,2.855,4.886,1.463,-0.627,2.616
0.0,2.946,-4.378,-0.505,-1.404,0.684,-3.174,-1.875,0.491,2.541,0.965,1.151,2.824,-0.936,-2.552,-1.588,3.253,1.313,-2.813,0.818,4.467
1.0,0.726,7.081,-1.482,-0.459,1.195,-2.048,0.068,0.91,2.509,1.607,-3.675,-3.047,1.282,4.546,-2.195,-0.151,-1.73,1.568,5.858,4.25
2.0,0.718,-2.517,0.565,-5.835,-3.175,-0.414,0.013,-3.945,0.209,1.429,1.532,0.026,1.18,-1.741,-5.033,0.408,-4.941,-3.728,1.948,-4.36
0.0,-3.276,3.004,-6.565,-2.047,4.51,-3.429,0.462,-2.887,4.847,0.063,-0.236,4.082,4.711,1.135,2.744,-4.114,0.825,-0.065,-1.979,-1.453
0.0,-1.245,3.683,-1.435,-7.719,1.374,-1.812,1.672,-0.696,1.814,-2.405,-3.874,3.47,4.915,-2.382,2.977,-1.571,-2.318,-1.548,-4.892,-0.505
0.0,4.72,1.256,-0.704,-0.703,1.043,-5.662,-4.325,5.108,-2.47,-0.484,0.897,-4.813,-3.595,-1.384,-3.384,2.621,-0.966,-1.011,2.533,-1.34
0.0,-3.359,1.003,0.427,-5.971,0.556,0.591,-4.072,-2.141,-1.514,-0.974,-5.132,4.079,-0.587,-3.497,-0.479,3.713,-5.333,1.686,-3.356,-0.723
1.0,-2.533,-0.7,-3.247,1.534,1.214,3.324,-2.843,7.279,4.604,-2.085,-5.923,-1.553,-2.736,1.311,3.156,4.901,-5.595,-2.306,-3.252,3.467
2.0,3.641,1.284,-0.441,3.301,-6.126,-10.176,8.952,1.77,-5.014,-1.181,4.085,-6.852,-6.361,3.431,-2.392,2.345,0.587,-1.633,7.724,-1.875
2.0,-0.684,-4.061,7.732,4.909,-7.379,0.074,2.252,-5.549,-6.443,-1.947,-2.774,-0.108,-0.499,1.927,2.311,0.878,-2.17,1.495,0.406,-0.206
1.0,-2.672,-0.496,1.093,-2.837,2.867,-1.162,2.225,-0.197,-6.187,0.692,-5.92,-1.75,-0.715,-2.115,-4.848,0.616,2.461,-5.098,5.176,0.638
2.0,1.593,-4.517,1.688,-4.76,-0.344,-0.088,-1.091,-6.814,-1.679,3.583,2.499,-1.801,-5.068,3.75,2.3,2.182,-3.475,-0.859,0.977,-0.533
1.0,0.967,3.385,1.517,1.289,-2.617,0.632,-2.889,3.904,-0.333,-2.778,-1.402,-0.775,0.694,1.711,-0.605,2.34,-0.449,3.312,3.179,1.591
1.0,-1.899,-3.128,1.834,1.629,4.375,0.395,4.217,-0.896,0.153,4.379,-0.998,-3.621,3.971,2.4,2.65,3.99,-0.63,-6.29,3.007,4.464
1.0,0.571,4.992,3.419,0.065,-2.129,-4.957,-1.394,-5.87,-2.901,0.66,0.641,-4.847,-1.361,-0.91,-6.532,4.363,3.537,-2.037,2.154,2.045
0.0,0.082,-2.11,5.409,-3.112,4.693,-0.945,1.869,1.323,-2.417,-1.93,0.421,-7.693,-0.231,2.031,-5.226,-0.961,-1.457,-5.312,3.525,-0.621
2.0,4.696,-4.191,4.546,-0.135,1.513,-0.466,3.255,-2.253,-3.135,1.864,3.053,-2.375,-4.084,-1.715,-0.91,4.228,-2.292,0.245,-1.08,1.823
0.0,1.371,0.835,-1.972,4.167,0.446,2.065,-0.642,-3.799,3.351,4.147,-1.578,5.835,-0.792,-1.907,-1.813,1.833,-3.837,-4.037,0.594,-6.616
1.0,-1.949,-1.278,0.868,2.216,1.9,-1.372,-4.629,-0.579,-1.424,1.902,-2.828,-0.707,-3.3,0.213,-1.091,2.517,-0.663,-1.906,1.731,-0.436
1.0,-3.862,-1.952,0.246,4.083,-1.0,-1.102,-4.427,-0.012,-0.418,-0.587,-1.999,1.613,2.938,-0.386,0.88,0.898,-1.836,2.433,0.938,-4.089
